product_1_name,product_2_id,product_2_name,size_unit_1,retailer_1,match_source,price_1,brand_1,lexical_similarity,brand_similarity,price_2,size_value_2,category,size_value_1,size_unit_2,brand_2,currency_2,currency_1,similarity,product_1_id,size_similarity,retailer_2
Friendly Soap Conditioner Bar Fragrance Free,PRDa1991032,Friendly Soap Conditioner Bar - Fragrance-free,,Friendly Soap,main_engine,8.99,Friendly Soap,100.0,100.0,33.22,90.0,Conditioner Bar,,g,Friendly Soap,GBP,GBP,100.0,PRDcd1840e0,50.0,eBay - gudz_uk
Friendly Soap Conditioner Bar Fragrance Free,PRDcdd158d6,Friendly Soap Conditioner Bar Lavender & Geranium,,Friendly Soap,main_engine,8.99,Friendly Soap,68.79,100.0,9.99,,Conditioner Bar,,,Friendly Soap,GBP,GBP,90.8,PRDcd1840e0,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Friendly Soap Conditioner Bar Fragrance Free,PRDcdd158d6,Friendly Soap Conditioner Bar Lavender & Geranium,,Friendly Soap,main_engine,8.99,Friendly Soap,68.79,100.0,8.99,,Conditioner Bar,,,Friendly Soap,GBP,GBP,90.8,PRDcd1840e0,50.0,Friendly Soap
Friendly Soap Conditioner Bar Fragrance Free,PRD99303b82,Conditioner Bar - - Lavender & Geranium | Friendly Soap,,Friendly Soap,main_engine,8.99,Friendly Soap,68.79,100.0,91.7,12.0,Conditioner Bar,,pack,Friendly Soap,GBP,GBP,90.7,PRDcd1840e0,50.0,Friendly Soap
Friendly Soap Conditioner Bar Fragrance Free,PRD24f16863,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,,Friendly Soap,main_engine,8.99,Friendly Soap,67.67,100.0,8.99,,Conditioner Bar,,,Friendly Soap,GBP,GBP,90.4,PRDcd1840e0,50.0,REGN
Friendly Soap Conditioner Bar Fragrance Free,PRD9e61c9a7,Friendly Soap Lavender & Geranium Conditioner Bar,,Friendly Soap,main_engine,8.99,Friendly Soap,68.79,100.0,8.99,,Conditioner Bar,,,Friendly Soap,GBP,GBP,90.3,PRDcd1840e0,50.0,C & G Natural Beauty Shop
Friendly Soap Conditioner Bar Fragrance Free,PRD8e54123b,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,,Friendly Soap,main_engine,8.99,Friendly Soap,67.67,100.0,91.7,12.0,Conditioner Bar,,pack,Friendly Soap,GBP,GBP,89.9,PRDcd1840e0,50.0,Friendly Soap
Friendly Soap Conditioner Bar Fragrance Free,PRD392d044d,Friendly Soap Lavender Tea Tree Conditioner Bar,,Friendly Soap,main_engine,8.99,Friendly Soap,66.57,100.0,9.62,,Conditioner Bar,,,Friendly Soap,GBP,GBP,89.2,PRDcd1840e0,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Friendly Soap Conditioner Bar Fragrance Free,PRD28257c33,Friendly Soap Conditioner Bar - Lavender & Tea Tree,,Friendly Soap,main_engine,8.99,Friendly Soap,66.57,100.0,33.22,90.0,Conditioner Bar,,g,Friendly Soap,GBP,GBP,89.1,PRDcd1840e0,50.0,eBay - gudz_uk
Friendly Soap Conditioner Bar Fragrance Free,PRDc69720c2,Friendly Fragrance free conditioner bar,,Friendly Soap,main_engine,8.99,Friendly Soap,93.33,0.0,8.5,,Conditioner Bar,,,Friendly Fragrance,GBP,GBP,65.7,PRDcd1840e0,50.0,Refill It
Face Serum Wakame,PRD3175785b,b Bold Face Serum,ml,Formula H Skincare,post_processing,41.74,Face Serum,60.44,50.0,11.01,,Face Serum,20.0,,,GBP,GBP,60.4,PRDcd653116,50.0,b·bold
Face Serum Wakame,PRD5e7549a2,revuele Comforting Face Serum,ml,Formula H Skincare,post_processing,41.74,Face Serum,60.44,50.0,4.73,,Face Serum,20.0,,,GBP,GBP,60.4,PRDcd653116,50.0,Makeup.uk
Earthy Sapo Reetha Shampoo Bar,PRD94df6e4e,Shampoo Bar,g,Silkrute,post_processing,4.61,Earthy Sapo,76.0,0.0,4.99,,Shampoo Bar,100.0,,Shampoo Bar,GBP,GBP,61.0,PRDcdac9045,50.0,The Suffolk Soap Co.
Friendly Soap Conditioner Bar Lavender & Geranium,PRDcdd158d6,Friendly Soap Conditioner Bar Lavender & Geranium,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Friendly Soap,100.0,100.0,8.99,,Conditioner Bar,,,Friendly Soap,GBP,GBP,100.0,PRDcdd158d6,50.0,Friendly Soap
Friendly Soap Conditioner Bar Lavender & Geranium,PRD392d044d,Friendly Soap Lavender Tea Tree Conditioner Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Friendly Soap,78.65,100.0,9.62,,Conditioner Bar,,,Friendly Soap,GBP,GBP,100.0,PRDcdd158d6,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Friendly Soap Conditioner Bar Lavender & Geranium,PRD9e61c9a7,Friendly Soap Lavender & Geranium Conditioner Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Friendly Soap,100.0,100.0,8.99,,Conditioner Bar,,,Friendly Soap,GBP,GBP,100.0,PRDcdd158d6,50.0,C & G Natural Beauty Shop
Friendly Soap Conditioner Bar Lavender & Geranium,PRD28257c33,Friendly Soap Conditioner Bar - Lavender & Tea Tree,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Friendly Soap,78.65,100.0,33.22,90.0,Conditioner Bar,,g,Friendly Soap,GBP,GBP,100.0,PRDcdd158d6,50.0,eBay - gudz_uk
Friendly Soap Conditioner Bar Lavender & Geranium,PRD99303b82,Conditioner Bar - - Lavender & Geranium | Friendly Soap,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Friendly Soap,100.0,100.0,91.7,12.0,Conditioner Bar,,pack,Friendly Soap,GBP,GBP,100.0,PRDcdd158d6,50.0,Friendly Soap
Friendly Soap Conditioner Bar Lavender & Geranium,PRD392d044d,Friendly Soap Lavender Tea Tree Conditioner Bar,,Friendly Soap,main_engine,8.99,Friendly Soap,78.65,100.0,9.62,,Conditioner Bar,,,Friendly Soap,GBP,GBP,100.0,PRDcdd158d6,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Friendly Soap Conditioner Bar Lavender & Geranium,PRD9e61c9a7,Friendly Soap Lavender & Geranium Conditioner Bar,,Friendly Soap,main_engine,8.99,Friendly Soap,100.0,100.0,8.99,,Conditioner Bar,,,Friendly Soap,GBP,GBP,100.0,PRDcdd158d6,50.0,C & G Natural Beauty Shop
Friendly Soap Conditioner Bar Lavender & Geranium,PRD28257c33,Friendly Soap Conditioner Bar - Lavender & Tea Tree,,Friendly Soap,main_engine,8.99,Friendly Soap,78.65,100.0,33.22,90.0,Conditioner Bar,,g,Friendly Soap,GBP,GBP,100.0,PRDcdd158d6,50.0,eBay - gudz_uk
Friendly Soap Conditioner Bar Lavender & Geranium,PRD99303b82,Conditioner Bar - - Lavender & Geranium | Friendly Soap,,Friendly Soap,main_engine,8.99,Friendly Soap,100.0,100.0,91.7,12.0,Conditioner Bar,,pack,Friendly Soap,GBP,GBP,100.0,PRDcdd158d6,50.0,Friendly Soap
Friendly Soap Conditioner Bar Lavender & Geranium,PRDa1991032,Friendly Soap Conditioner Bar - Fragrance-free,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Friendly Soap,68.79,100.0,33.22,90.0,Conditioner Bar,,g,Friendly Soap,GBP,GBP,90.8,PRDcdd158d6,50.0,eBay - gudz_uk
Friendly Soap Conditioner Bar Lavender & Geranium,PRDa1991032,Friendly Soap Conditioner Bar - Fragrance-free,,Friendly Soap,main_engine,8.99,Friendly Soap,68.79,100.0,33.22,90.0,Conditioner Bar,,g,Friendly Soap,GBP,GBP,90.8,PRDcdd158d6,50.0,eBay - gudz_uk
Friendly Soap Conditioner Bar Lavender & Geranium,PRD24f16863,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Friendly Soap,65.79,100.0,8.99,,Conditioner Bar,,,Friendly Soap,GBP,GBP,89.3,PRDcdd158d6,50.0,REGN
Friendly Soap Conditioner Bar Lavender & Geranium,PRD24f16863,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,,Friendly Soap,main_engine,8.99,Friendly Soap,65.79,100.0,8.99,,Conditioner Bar,,,Friendly Soap,GBP,GBP,89.3,PRDcdd158d6,50.0,REGN
Friendly Soap Conditioner Bar Lavender & Geranium,PRD8e54123b,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Friendly Soap,65.79,100.0,91.7,12.0,Conditioner Bar,,pack,Friendly Soap,GBP,GBP,88.9,PRDcdd158d6,50.0,Friendly Soap
Friendly Soap Conditioner Bar Lavender & Geranium,PRD8e54123b,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,,Friendly Soap,main_engine,8.99,Friendly Soap,65.79,100.0,91.7,12.0,Conditioner Bar,,pack,Friendly Soap,GBP,GBP,88.9,PRDcdd158d6,50.0,Friendly Soap
Notice Hair Co. Detoxifier Conditioner Bar,PRD20a91ac1,Notice Hair Co. Stimulator Conditioner Bar,,Cheeks Ahoy,main_engine,9.85,Notice Hair,79.28,100.0,9.85,,Conditioner Bar,,,Notice Hair,GBP,GBP,99.8,PRDce3bdf79,50.0,Cheeks Ahoy
The Ordinary Niacinamide 10% + Zinc 1%,PRDce9b3f2d,The Ordinary Niacinamide 10% + Zinc 1%,,The Ordinary,main_engine,6.93,The Ordinary,100.0,100.0,5.0,,Face Serum,,,The Ordinary,GBP,GBP,100.0,PRDce9b3f2d,50.0,Boots.com
The Ordinary Niacinamide 10% + Zinc 1%,PRDe4a46626,The Ordinary Niacinamide 10% + Zinc 1% Face Serum,,The Ordinary,main_engine,6.93,The Ordinary,90.0,100.0,43.92,30.0,Face Serum,,ml,The Ordinary,GBP,GBP,100.0,PRDce9b3f2d,50.0,eBay - gharisi
The Ordinary Niacinamide 10% + Zinc 1%,PRDe4a46626,The Ordinary Niacinamide 10% + Zinc 1% Face Serum,,Boots.com,main_engine,5.0,The Ordinary,90.0,100.0,43.92,30.0,Face Serum,,ml,The Ordinary,GBP,GBP,100.0,PRDce9b3f2d,50.0,eBay - gharisi
The Ordinary Niacinamide 10% + Zinc 1%,PRD015fedbc,The Ordinary Matrixyl 10% + HA,,The Ordinary,main_engine,6.93,The Ordinary,57.86,100.0,10.4,,Face Serum,,,The Ordinary,GBP,GBP,69.4,PRDce9b3f2d,50.0,Boots.com
The Ordinary Niacinamide 10% + Zinc 1%,PRD015fedbc,The Ordinary Matrixyl 10% + HA,,Boots.com,main_engine,5.0,The Ordinary,57.86,100.0,10.4,,Face Serum,,,The Ordinary,GBP,GBP,69.4,PRDce9b3f2d,50.0,Boots.com
Natural Hair Conditioning Bar – Lemongrass,PRDca5f4122,Natural Hair Conditioning Bar – Lavender,,Handmade Fever,main_engine,4.99,Natural Hair,78.97,100.0,4.99,,Conditioner Bar,,,Natural Hair,GBP,GBP,95.8,PRDceb86729,50.0,Handmade Fever
Ethique Solid Conditioner Bar in The Buff - Unscented,PRD3ee5456d,Ethique Solid Conditioner Bar Kookabara,g,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,13.0,Ethique Solid,68.95,100.0,12.24,,Conditioner Bar,60.0,,Ethique Solid,GBP,GBP,87.6,PRDcf6f224f,50.0,Sassy Organics
Neutrogena Hydro Boost Concentrated Serum,PRD9119da25,Neutrogena Hydro Boost Niacinamide Serum,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.39,Neutrogena Hydro,77.04,100.0,12.76,,Face Serum,,,Neutrogena Hydro,GBP,GBP,100.0,PRDd11745ae,50.0,Pharmeden
Ayurveda Shampoo Bar,PRD94df6e4e,Shampoo Bar,,Okiki Skincare,post_processing,8.5,Ayurveda Shampoo,86.67,0.0,4.99,,Shampoo Bar,,,Shampoo Bar,GBP,GBP,71.7,PRDd25ac352,50.0,The Suffolk Soap Co.
Conditioner Bar for All Hair Types,PRDd94aeaa8,Conditioner Bar for Thin Hair,,Owl & Bee UK,main_engine,9.6,Conditioner Bar,77.2,100.0,13.0,,Conditioner Bar,,,Conditioner Bar,GBP,GBP,100.0,PRDd44093d8,50.0,Local Boom Gift Shop
Conditioner Bar for All Hair Types,PRD5cc056bd,Conditioner Bar for Hair Growth,,Owl & Bee UK,main_engine,9.6,Conditioner Bar,75.22,100.0,22.26,,Conditioner Bar,,,Conditioner Bar,GBP,GBP,98.5,PRDd44093d8,50.0,Snapklik.com
Conditioner Bar for All Hair Types,PRDb030f508,Conditioner Bar - Lavender & Amyris,,Owl & Bee UK,main_engine,9.6,Conditioner Bar,49.13,100.0,10.0,,Conditioner Bar,,,Conditioner Bar,GBP,GBP,74.8,PRDd44093d8,50.0,Havens Treasures
Conditioner Bar for All Hair Types,PRDcb7727bd,Conditioner Bar with Tea Tree and Rosemary,,Owl & Bee UK,main_engine,9.6,Conditioner Bar,46.75,100.0,8.0,,Conditioner Bar,,,Conditioner Bar,GBP,GBP,72.8,PRDd44093d8,50.0,Change Skincare Uk
Conditioner Bar for All Hair Types,PRDe87d03f9,"unbrand Castor Oil Conditioner Bar - Nourishing & Soothing Natural Deep Conditioner for All Hair Types - Hair Moisturizing, Cleansing Solid Soap Ba...",,Owl & Bee UK,main_engine,9.6,Conditioner Bar,73.33,50.0,5.99,,Conditioner Bar,,,,GBP,GBP,72.0,PRDd44093d8,50.0,fruugo.co.uk
Conditioner Bar for All Hair Types,PRDc3647fd8,CONDITIONER BAR LAVENDER - PURC CONDITIONER BAR LAVENDER CRUELTY FREE VEGAN CONDITIONER BAR,,Owl & Bee UK,main_engine,9.6,Conditioner Bar,45.32,100.0,18.55,,Conditioner Bar,,,CONDITIONER BAR,GBP,GBP,72.0,PRDd44093d8,50.0,pure-keratin.com
Conditioner Bar for All Hair Types,PRDb007f6f2,CONDITIONER BAR SEAWEED - PURC CONDITIONER BAR SEAWEED VEGAN CONDITIONER,,Owl & Bee UK,main_engine,9.6,Conditioner Bar,45.95,100.0,18.55,,Conditioner Bar,,,CONDITIONER BAR,GBP,GBP,70.4,PRDd44093d8,50.0,pure-keratin.com
Conditioner Bar for All Hair Types,PRD8cdfbccc,Conditioner Bar - Patchouli & Rose Geranium,,Owl & Bee UK,main_engine,9.6,Conditioner Bar,45.62,100.0,10.0,,Conditioner Bar,,,Conditioner Bar,GBP,GBP,68.2,PRDd44093d8,50.0,Havens Treasures
Conditioner Bar for All Hair Types,PRD98e3b410,Lemon Conditioner Bar For All Hair Types,,Owl & Bee UK,main_engine,9.6,Conditioner Bar,94.29,0.0,2.99,,Conditioner Bar,,,Lemon Conditioner,GBP,GBP,66.1,PRDd44093d8,50.0,Not On The High Street
Conditioner Bar for All Hair Types,PRD7f4e36a6,ethique Brightening Conditioner Bar for Brassy Hair Uses,,Owl & Bee UK,main_engine,9.6,Conditioner Bar,65.66,50.0,5.0,,Conditioner Bar,,,,GBP,GBP,65.8,PRDd44093d8,50.0,Ethique GB
Conditioner Bar for All Hair Types,PRD05a78c1c,(bulkx6) Anihana Conditioner Bar Manuka Honey & Vanilla -all Hair,,Owl & Bee UK,main_engine,9.6,Conditioner Bar,64.2,50.0,114.93,60.0,Conditioner Bar,,g,,GBP,GBP,65.7,PRDd44093d8,50.0,eBay
Soap & Glory The Righteous Butter Body Butter,PRDeff54c48,Soap and Glory The Righteous Body Butter,,Boots.com,main_engine,7.49,Soap,94.29,100.0,9.99,,Body Butter,,,Soap,GBP,GBP,100.0,PRDd4a6232d,50.0,Boots.com
Soap & Glory The Righteous Butter Body Butter,PRDd4a6232d,Soap & Glory The Righteous Butter Body Butter,,Boots.com,main_engine,7.49,Soap,100.0,100.0,49.85,,Body Butter,,,Soap,GBP,GBP,100.0,PRDd4a6232d,50.0,eBay - jadashats-us
Soap & Glory The Righteous Butter Body Butter,PRDa2063a8c,Soap & And Glory The Righteous Body Butter,,Boots.com,main_engine,7.49,Soap,94.29,100.0,20.39,600.0,Body Butter,,ml,Soap,GBP,GBP,100.0,PRDd4a6232d,50.0,eBay - zorilus7
Soap & Glory The Righteous Butter Body Butter,PRDa2063a8c,Soap & And Glory The Righteous Body Butter,,eBay - jadashats-us,main_engine,49.85,Soap,94.29,100.0,20.39,600.0,Body Butter,,ml,Soap,GBP,GBP,100.0,PRDd4a6232d,50.0,eBay - zorilus7
Soap & Glory The Righteous Butter Body Butter,PRDa19c3443,soap & glory Soap and Glory The Righteous Body Butter Lotion Bundled with Clean on Me,,Boots.com,main_engine,7.49,Soap,78.46,50.0,20.99,,Body Butter,,,,GBP,GBP,78.3,PRDd4a6232d,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Soap & Glory The Righteous Butter Body Butter,PRDa19c3443,soap & glory Soap and Glory The Righteous Body Butter Lotion Bundled with Clean on Me,,eBay - jadashats-us,main_engine,49.85,Soap,78.46,50.0,20.99,,Body Butter,,,,GBP,GBP,78.3,PRDd4a6232d,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Scented Whipped Shea Body Butter,PRD6d6aa7db,Whipped Body Butter,,eBay,post_processing,10.69,Scented Whipped,84.0,0.0,23.47,,Body Butter,,,Whipped Body,GBP,GBP,69.0,PRDd4ad1807,50.0,eBay
Byoma Hydrating Serum,PRD193920ab,e.l.f. Hydrating Serum,,uk.byoma.com,post_processing,12.99,Byoma Hydrating,63.33,50.0,13.0,,Face Serum,,,,GBP,GBP,63.3,PRDd593b7b2,50.0,e.l.f. UK
Niacinamide Serum,PRDe4a46626,The Ordinary Niacinamide 10% + Zinc 1% Face Serum,ml,tangerins.com,main_engine,10.0,Niacinamide Serum,70.0,0.0,43.92,30.0,Face Serum,30.0,ml,The Ordinary,GBP,GBP,75.0,PRDd65f77fd,100.0,eBay - gharisi
The INKEY List Niacinamide Serum,PRDd65f77fd,Niacinamide Serum,ml,The Inkey List,main_engine,5.25,The INKEY,76.0,0.0,10.0,30.0,Face Serum,30.0,ml,Niacinamide Serum,GBP,GBP,83.2,PRDd7b369b6,100.0,tangerins.com
The INKEY List Niacinamide Serum,PRDb1aa604c,The INKEY List Retinol Serum,ml,The Inkey List,main_engine,5.25,The INKEY,76.67,100.0,7.35,,Face Serum,30.0,,The INKEY,GBP,GBP,77.4,PRDd7b369b6,50.0,The Inkey List
The INKEY List Niacinamide Serum,PRDe4a46626,The Ordinary Niacinamide 10% + Zinc 1% Face Serum,ml,The Inkey List,main_engine,5.25,The INKEY,59.55,0.0,43.92,30.0,Face Serum,30.0,ml,The Ordinary,GBP,GBP,65.7,PRDd7b369b6,100.0,eBay - gharisi
Ecostore Nourishing Conditioner Bar,PRD2c4133ca,alott - nourishing conditioner bar,,Nourished Life,main_engine,9.81,Ecostore Nourishing,77.79,50.0,16.0,,Conditioner Bar,,,,GBP,GBP,74.6,PRDd804dba8,50.0,Jjungl
Superfly Soap Hair Conditioner Bar,PRD22ae5503,Superfly Soap Solid Hair Conditioner Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,8.3,Superfly Soap,93.33,100.0,8.3,,Conditioner Bar,,,Superfly Soap,GBP,GBP,100.0,PRDd8cac166,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Conditioner Bar for Thin Hair,PRD5cc056bd,Conditioner Bar for Hair Growth,,Local Boom Gift Shop,main_engine,13.0,Conditioner Bar,81.01,100.0,22.26,,Conditioner Bar,,,Conditioner Bar,GBP,GBP,100.0,PRDd94aeaa8,50.0,Snapklik.com
Conditioner Bar for Thin Hair,PRDc3647fd8,CONDITIONER BAR LAVENDER - PURC CONDITIONER BAR LAVENDER CRUELTY FREE VEGAN CONDITIONER BAR,,Local Boom Gift Shop,main_engine,13.0,Conditioner Bar,48.91,100.0,18.55,,Conditioner Bar,,,CONDITIONER BAR,GBP,GBP,72.4,PRDd94aeaa8,50.0,pure-keratin.com
Conditioner Bar for Thin Hair,PRDb007f6f2,CONDITIONER BAR SEAWEED - PURC CONDITIONER BAR SEAWEED VEGAN CONDITIONER,,Local Boom Gift Shop,main_engine,13.0,Conditioner Bar,50.91,100.0,18.55,,Conditioner Bar,,,CONDITIONER BAR,GBP,GBP,71.9,PRDd94aeaa8,50.0,pure-keratin.com
Conditioner Bar for Thin Hair,PRD7f4e36a6,ethique Brightening Conditioner Bar for Brassy Hair Uses,,Local Boom Gift Shop,main_engine,13.0,Conditioner Bar,72.12,50.0,5.0,,Conditioner Bar,,,,GBP,GBP,70.0,PRDd94aeaa8,50.0,Ethique GB
Conditioner Bar for Thin Hair,PRD6511d359,"unbrand Rosemary & Biotin Conditioner Bar for Thinning Hair - Volume Conditioner Bar for Strengthening Hair Roots, Hair Thickening & Nourishing and...",,Local Boom Gift Shop,main_engine,13.0,Conditioner Bar,65.01,50.0,10.63,,Conditioner Bar,,,,GBP,GBP,67.1,PRDd94aeaa8,50.0,fruugo.co.uk
Bare and Bloom Luxury Whipped Vegan Body Butter,PRD6d6aa7db,Whipped Body Butter,,Bare and Bloom,post_processing,18.9,Bare,75.0,0.0,23.47,,Body Butter,,,Whipped Body,GBP,GBP,60.0,PRDdac71ca0,50.0,eBay
"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",PRD4d74acf3,"Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,66.47,100.0,8.87,2.0,Shampoo Bar,2.0,pcs,Nature Triangle,GBP,GBP,100.0,PRDdb039b35,100.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",PRD0d372918,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,72.16,100.0,11.88,,Shampoo Bar,2.0,,Nature Triangle,GBP,GBP,99.8,PRDdb039b35,50.0,fruugo.co.uk
"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",PRD1854213e,"Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,60.42,100.0,9.99,,Shampoo Bar,2.0,,Nature Triangle,GBP,GBP,89.0,PRDdb039b35,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",PRD89df39f4,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,53.86,100.0,5.28,,Shampoo Bar,2.0,,Nature Triangle,GBP,GBP,83.5,PRDdb039b35,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",PRDf2daad50,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,73.2,50.0,6.89,1.0,Shampoo Bar,2.0,pcs,,GBP,GBP,67.5,PRDdb039b35,0.0,fruugo.co.uk
"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",PRDd8d93ae9,"1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,72.16,50.0,12.95,1.0,Shampoo Bar,2.0,pcs,,GBP,GBP,66.8,PRDdb039b35,0.0,fruugo.co.uk
"Korean Skin Care 20% Vitamin C Serum,Vitamin C Moisturiser for Face,Vitamin C Brightening Serum,wrinkle serum,Anti-Aging Face Serum for Glowing Skin",PRD736548b6,"20% Vitamin C Serum, Korean Skin Care Serum with Hyaluronic Acid, Anti-aging Face Serum for Dry and Dull Skin, Reduce Wrinkles & Fine Lines, Fast",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,8.99,Korean Skin,60.92,50.0,7.19,,Face Serum,,,,GBP,GBP,82.0,PRDdb639c8a,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Korean Skin Care 20% Vitamin C Serum,Vitamin C Moisturiser for Face,Vitamin C Brightening Serum,wrinkle serum,Anti-Aging Face Serum for Glowing Skin",PRDc3be8ff7,grüum Youth Restoring Skin Gel Serum Face Glow Anti aging Vitamin C Serum for Women with Hyaluronic Acid,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,8.99,Korean Skin,51.35,50.0,13.0,30.0,Face Serum,,ml,,GBP,GBP,71.8,PRDdb639c8a,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Mimosu Rice Water Hair Growth Shampoo Bar,PRDfc83ef9f,Rice Water Shampoo Bar Gentle And Effective Hair Care Solution For Hydration Cleansing And Nourishment pa14 A,,OnBuy.com,main_engine,45.89,Mimosu Rice,58.76,50.0,7.95,60.0,Shampoo Bar,,g,,GBP,GBP,65.4,PRDdb6d7d3a,50.0,fruugo.co.uk
Body Butter with Mango Butter – Lime,PRDf1b0c5d0,Body Butter with Mango Butter – Patchouli and Orange,,Handmade Fever,main_engine,7.99,Body Butter,73.88,100.0,7.99,,Body Butter,,,Body Butter,GBP,GBP,100.0,PRDdc65729d,50.0,Handmade Fever
Body Butter with Mango Butter – Lime,PRD1336f64c,"Body Butter Collection Giftset Of 3 Gold Together, Perfect Moments",,Handmade Fever,main_engine,7.99,Body Butter,40.89,100.0,25.84,3.0,Body Butter,,g,Body Butter,GBP,GBP,65.1,PRDdc65729d,50.0,eBay
Beauty of Joseon Revive Serum Mucin,PRDf97f8370,Beauty of Joseon Light On Serum,,Millies.ie,main_engine,16.97,Beauty,69.81,100.0,14.39,,Face Serum,,,Beauty,GBP,GBP,90.8,PRDdc78a78e,50.0,Superdrug.com
Rainforest Revival Shampoo Bar Subscription,PRD94df6e4e,Shampoo Bar,,The Soap People,post_processing,6.95,Rainforest Revival,76.0,0.0,4.99,,Shampoo Bar,,,Shampoo Bar,GBP,GBP,61.0,PRDdd76c9c5,50.0,The Suffolk Soap Co.
"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &",PRD9f09222c,Nature Triangle Usman Grass Shampoo Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.99,Nature Triangle,81.82,100.0,9.97,,Shampoo Bar,,,Nature Triangle,GBP,GBP,100.0,PRDdd85df46,50.0,Amazon.co.uk - Amazon.co.uk-Seller
