price_1,brand_2,size_value_2,currency_2,product_1_id,lexical_similarity,product_1_name,product_2_name,size_similarity,retailer_1,size_unit_1,size_value_1,brand_1,size_unit_2,currency_1,price_2,brand_similarity,match_source,product_2_id,retailer_2,similarity,category
11.99,Nature Triangle,,GBP,PRD644540eb,54.16,"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for","Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,5.28,100.0,main_engine,PRD89df39f4,Amazon.co.uk - Amazon.co.uk-Seller,83.5,Shampoo Bar
11.99,Nature Triangle,2.0,GBP,PRD644540eb,75.99,"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,8.87,100.0,main_engine,PRD4d74acf3,Amazon.co.uk - Amazon.co.uk-Seller,100.0,Shampoo Bar
11.99,Nature Triangle,,GBP,PRD644540eb,54.53,"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,11.88,100.0,main_engine,PRD0d372918,fruugo.co.uk,86.3,Shampoo Bar
11.99,,1.0,GBP,PRD644540eb,55.9,"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for","2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,6.89,50.0,main_engine,PRDf2daad50,fruugo.co.uk,66.6,Shampoo Bar
13.38,Kaurilan Sauna,,GBP,PRDc4702342,74.0,Kaurilan Sauna Camelina Shampoo Bar,Kaurilan Sauna Black Currant Shampoo Bar,50.0,Ecco-Verde.co.uk,,,Kaurilan Sauna,,GBP,14.7,100.0,main_engine,PRDa362366f,Hels1nk1,100.0,Shampoo Bar
9.99,Nature Triangle,,GBP,PRDdb039b35,60.42,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()","Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,Nature Triangle,,GBP,9.99,100.0,main_engine,PRD1854213e,Amazon.co.uk - Amazon.co.uk-Seller,89.0,Shampoo Bar
9.99,Nature Triangle,,GBP,PRDdb039b35,53.86,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()","Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,Nature Triangle,,GBP,5.28,100.0,main_engine,PRD89df39f4,Amazon.co.uk - Amazon.co.uk-Seller,83.5,Shampoo Bar
9.99,Nature Triangle,2.0,GBP,PRDdb039b35,66.47,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",100.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,Nature Triangle,pcs,GBP,8.87,100.0,main_engine,PRD4d74acf3,Amazon.co.uk - Amazon.co.uk-Seller,100.0,Shampoo Bar
9.99,Nature Triangle,,GBP,PRDdb039b35,72.16,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,Nature Triangle,,GBP,11.88,100.0,main_engine,PRD0d372918,fruugo.co.uk,99.8,Shampoo Bar
9.99,,1.0,GBP,PRDdb039b35,73.2,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()","2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",0.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,Nature Triangle,pcs,GBP,6.89,50.0,main_engine,PRDf2daad50,fruugo.co.uk,67.5,Shampoo Bar
9.99,,1.0,GBP,PRDdb039b35,72.16,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",0.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,Nature Triangle,pcs,GBP,12.95,50.0,main_engine,PRDd8d93ae9,fruugo.co.uk,66.8,Shampoo Bar
7.0,Shampoo Bar,60.0,GBP,PRDbb642fb8,64.75,Shampoo Bar – Calendula – Fine Hair - Full Size,Shampoo Bar - Lime & Coconut - All Hair Types - Full Size,100.0,Peace With The Wild,g,60.0,Shampoo Bar,g,GBP,7.0,100.0,main_engine,PRDf41382a6,Peace With The Wild,100.0,Shampoo Bar
7.0,Shampoo Bar,,GBP,PRDbb642fb8,38.9,Shampoo Bar – Calendula – Fine Hair - Full Size,Shampoo Bar with Rosemary – Solid Shampoo and Conditioner Bar for Men & Women – Deep Cleansing Hair Soap with Coconut Oil Extracts for Scalp Care,50.0,Peace With The Wild,g,60.0,Shampoo Bar,,GBP,5.99,100.0,main_engine,PRDc561cff4,Amazon.co.uk - Amazon.co.uk-Seller,68.6,Shampoo Bar
7.0,Shampoo Bar,,GBP,PRDbb642fb8,40.0,Shampoo Bar – Calendula – Fine Hair - Full Size,"Shampoo Bar Castor Oil,Castor Oil Conditioner Bar,Solid Bars Shampoo for Hydration,Strengthening,Nourishing Bars Soap for Hair Growth,Organic Castor",50.0,Peace With The Wild,g,60.0,Shampoo Bar,,GBP,3.99,100.0,main_engine,PRD63cbaf21,Amazon.co.uk - Amazon.co.uk-Seller,67.9,Shampoo Bar
7.0,,60.0,GBP,PRDbb642fb8,39.68,Shampoo Bar – Calendula – Fine Hair - Full Size,Rice Water Shampoo Bar Gentle And Effective Hair Care Solution For Hydration Cleansing And Nourishment pa14 A,100.0,Peace With The Wild,g,60.0,Shampoo Bar,g,GBP,7.95,50.0,main_engine,PRDfc83ef9f,fruugo.co.uk,66.6,Shampoo Bar
7.0,Shampoo Bar,,GBP,PRDbb642fb8,46.07,Shampoo Bar – Calendula – Fine Hair - Full Size,Shampoo Bar Cantankerous Curls,50.0,Peace With The Wild,g,60.0,Shampoo Bar,,GBP,7.25,100.0,main_engine,PRD07b36331,The Dartmoor Soap Company,69.5,Shampoo Bar
3.0,,,GBP,PRD164e18d5,71.87,ethique Clarifying Shampoo Bar for Oily Hair & Scalp 10 Uses,ethique Smoothing Shampoo Bar for Frizzy Hair 10 Uses,50.0,Ethique GB,,,,,GBP,3.0,50.0,main_engine,PRDe35a5fb3,Ethique GB,74.0,Shampoo Bar
3.0,Balancing Natural,50.0,GBP,PRD164e18d5,56.76,ethique Clarifying Shampoo Bar for Oily Hair & Scalp 10 Uses,Balancing Natural Shampoo Bar for Oily Hair - - AA SKINCARE,50.0,Ethique GB,,,,g,GBP,6.25,50.0,main_engine,PRD90aff6de,The Evolution,65.5,Shampoo Bar
7.0,Shampoo Bar,,GBP,PRDf41382a6,46.12,Shampoo Bar - Lime & Coconut - All Hair Types - Full Size,Shampoo Bar with Rosemary – Solid Shampoo and Conditioner Bar for Men & Women – Deep Cleansing Hair Soap with Coconut Oil Extracts for Scalp Care,50.0,Peace With The Wild,g,60.0,Shampoo Bar,,GBP,5.99,100.0,main_engine,PRDc561cff4,Amazon.co.uk - Amazon.co.uk-Seller,73.1,Shampoo Bar
9.0,,50.0,GBP,PRDbdaf38ab,69.82,grüum Hår Zero Plastic Shampoo Bar,grüum Hår Brightening Lemon Shampoo Bar,100.0,Amazon.co.uk - Amazon.co.uk-Seller,g,50.0,,g,GBP,9.0,50.0,main_engine,PRD194963fe,grüum,89.0,Shampoo Bar
9.0,Grüum Twin,50.0,GBP,PRDbdaf38ab,58.85,grüum Hår Zero Plastic Shampoo Bar,Grüum Twin Pack Nourishing Shampoo Bar - Solid Shampoo Bars for Hair Up to 60 Washes - Plastic Free Vegan Bar for Men & Women - Paraben Free Rich,100.0,Amazon.co.uk - Amazon.co.uk-Seller,g,50.0,,g,GBP,15.0,50.0,main_engine,PRD85157107,Amazon.co.uk - Amazon.co.uk-Seller,82.5,Shampoo Bar
9.0,,50.0,GBP,PRDbdaf38ab,48.42,grüum Hår Zero Plastic Shampoo Bar,grüum Twin Pack Volumising Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,100.0,Amazon.co.uk - Amazon.co.uk-Seller,g,50.0,,g,GBP,16.0,50.0,main_engine,PRD201ab1cd,Amazon.co.uk - Amazon.co.uk-Seller,76.2,Shampoo Bar
9.0,,50.0,GBP,PRDbdaf38ab,65.82,grüum Hår Zero Plastic Shampoo Bar,grüum Hår Shine Boost Henna + Juniper Shampoo Bar,100.0,Amazon.co.uk - Amazon.co.uk-Seller,g,50.0,,g,GBP,9.0,50.0,main_engine,PRD9465d12b,Amazon.co.uk - Amazon.co.uk-Seller,87.6,Shampoo Bar
9.0,Balancing Natural,50.0,GBP,PRDbdaf38ab,36.34,grüum Hår Zero Plastic Shampoo Bar,Balancing Natural Shampoo Bar for Oily Hair - - AA SKINCARE,100.0,Amazon.co.uk - Amazon.co.uk-Seller,g,50.0,,g,GBP,6.25,50.0,main_engine,PRD90aff6de,The Evolution,65.4,Shampoo Bar
9.99,Nature Triangle,,GBP,PRD1854213e,51.55,"Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing","Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,5.28,100.0,main_engine,PRD89df39f4,Amazon.co.uk - Amazon.co.uk-Seller,79.9,Shampoo Bar
9.99,Nature Triangle,2.0,GBP,PRD1854213e,51.85,"Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,8.87,100.0,main_engine,PRD4d74acf3,Amazon.co.uk - Amazon.co.uk-Seller,80.4,Shampoo Bar
9.99,Nature Triangle,,GBP,PRD1854213e,57.2,"Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,11.88,100.0,main_engine,PRD0d372918,fruugo.co.uk,88.2,Shampoo Bar
9.99,,1.0,GBP,PRD1854213e,57.6,"Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing","2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,6.89,50.0,main_engine,PRDf2daad50,fruugo.co.uk,65.8,Shampoo Bar
9.99,,1.0,GBP,PRD1854213e,59.61,"Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,12.95,50.0,main_engine,PRDd8d93ae9,fruugo.co.uk,66.7,Shampoo Bar
2.6,Friendly Soap,,GBP,PRDb311571e,62.16,Friendly Soap Plastic-Free Shampoo Bar,Soapy Scraps Shampoo Bar - Lavender & Tea Tree | Friendly Soap,50.0,Boobalou,,,Friendly Soap,,GBP,10.99,100.0,main_engine,PRDc26d29e5,Friendly Soap,87.2,Shampoo Bar
9.0,Grüum Twin,50.0,GBP,PRD194963fe,42.58,grüum Hår Brightening Lemon Shampoo Bar,Grüum Twin Pack Nourishing Shampoo Bar - Solid Shampoo Bars for Hair Up to 60 Washes - Plastic Free Vegan Bar for Men & Women - Paraben Free Rich,100.0,grüum,g,50.0,,g,GBP,15.0,50.0,main_engine,PRD85157107,Amazon.co.uk - Amazon.co.uk-Seller,67.4,Shampoo Bar
9.0,,50.0,GBP,PRD194963fe,44.85,grüum Hår Brightening Lemon Shampoo Bar,grüum Twin Pack Volumising Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,100.0,grüum,g,50.0,,g,GBP,16.0,50.0,main_engine,PRD201ab1cd,Amazon.co.uk - Amazon.co.uk-Seller,69.3,Shampoo Bar
9.0,,50.0,GBP,PRD194963fe,62.0,grüum Hår Brightening Lemon Shampoo Bar,grüum Hår Shine Boost Henna + Juniper Shampoo Bar,100.0,grüum,g,50.0,,g,GBP,9.0,50.0,main_engine,PRD9465d12b,Amazon.co.uk - Amazon.co.uk-Seller,86.6,Shampoo Bar
9.0,Balancing Natural,50.0,GBP,PRD194963fe,38.52,grüum Hår Brightening Lemon Shampoo Bar,Balancing Natural Shampoo Bar for Oily Hair - - AA SKINCARE,100.0,grüum,g,50.0,,g,GBP,6.25,50.0,main_engine,PRD90aff6de,The Evolution,66.0,Shampoo Bar
5.28,Nature Triangle,2.0,GBP,PRD89df39f4,55.9,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,8.87,100.0,main_engine,PRD4d74acf3,Amazon.co.uk - Amazon.co.uk-Seller,86.2,Shampoo Bar
5.28,Nature Triangle,,GBP,PRD89df39f4,64.21,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,11.88,100.0,main_engine,PRD0d372918,fruugo.co.uk,91.9,Shampoo Bar
5.28,,1.0,GBP,PRD89df39f4,61.54,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on","2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,6.89,50.0,main_engine,PRDf2daad50,fruugo.co.uk,67.4,Shampoo Bar
5.28,,1.0,GBP,PRD89df39f4,60.97,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,12.95,50.0,main_engine,PRDd8d93ae9,fruugo.co.uk,68.4,Shampoo Bar
8.87,Nature Triangle,,GBP,PRD4d74acf3,58.83,"Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",50.0,Amazon.co.uk - Amazon.co.uk-Seller,pcs,2.0,Nature Triangle,,GBP,11.88,100.0,main_engine,PRD0d372918,fruugo.co.uk,89.2,Shampoo Bar
9.99,Shampoo Bar,,GBP,PRDc1fc924c,57.52,"Natural Cinnamon Shampoo Bar for Hair Growth, Moisturizing Hair Shampoo Soap for Damaged Frizzy Hair, Strengthening Solid Shampoo Bar for Men","Shampoo Bar Castor Oil,Castor Oil Conditioner Bar,Solid Bars Shampoo for Hydration,Strengthening,Nourishing Bars Soap for Hair Growth,Organic Castor",50.0,Amazon.co.uk - Amazon.co.uk-Seller,pack,3.0,,,GBP,3.99,50.0,main_engine,PRD63cbaf21,Amazon.co.uk - Amazon.co.uk-Seller,65.3,Shampoo Bar
6.99,Triangle Shampoo,,GBP,PRD98c87d3d,90.0,Natural Triangle Shampoo Bar,Triangle Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Natural Triangle,,GBP,7.56,0.0,main_engine,PRD1f1a3333,fruugo.co.uk,67.0,Shampoo Bar
6.99,,1.0,GBP,PRD98c87d3d,68.89,Natural Triangle Shampoo Bar,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Natural Triangle,pcs,GBP,6.89,50.0,main_engine,PRDf2daad50,fruugo.co.uk,68.5,Shampoo Bar
6.99,,1.0,GBP,PRD98c87d3d,68.42,Natural Triangle Shampoo Bar,"1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Natural Triangle,pcs,GBP,12.95,50.0,main_engine,PRDd8d93ae9,fruugo.co.uk,68.8,Shampoo Bar
9.59,Rosemary Shampoo,,GBP,PRD1a3b4dcc,68.57,"Rosemary Shampoo Bar, Shampoo Bar with Rosemary & Coconut Oil, Nourish & Moisturize Hair, Solid Soap Easy for Travel",Rosemary Shampoo Bar,50.0,fruugo.co.uk,,,Rosemary Shampoo,,GBP,2.95,100.0,main_engine,PRD9ad672c9,fruugo.co.uk,94.2,Shampoo Bar
23.16,Castor Oil,,GBP,PRDccecf3d2,66.0,3 Dandruff Shampoo Bars Abyssinian Oil & Black Jamaican Castor Oil,Castor Oil Shampoo Bar,50.0,eBay - clearandsmooth,,,,,GBP,26.87,50.0,main_engine,PRDbc4d2676,OnBuy.com,70.6,Shampoo Bar
23.16,Hair Shampoo,85.0,GBP,PRDccecf3d2,44.81,3 Dandruff Shampoo Bars Abyssinian Oil & Black Jamaican Castor Oil,Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,50.0,eBay - clearandsmooth,,,,g,GBP,6.44,50.0,main_engine,PRD7a86bc0c,eBay - suntekmall,66.0,Shampoo Bar
15.0,,50.0,GBP,PRD85157107,79.53,Grüum Twin Pack Nourishing Shampoo Bar - Solid Shampoo Bars for Hair Up to 60 Washes - Plastic Free Vegan Bar for Men & Women - Paraben Free Rich,grüum Twin Pack Volumising Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,100.0,Amazon.co.uk - Amazon.co.uk-Seller,g,50.0,Grüum Twin,g,GBP,16.0,50.0,main_engine,PRD201ab1cd,Amazon.co.uk - Amazon.co.uk-Seller,99.9,Shampoo Bar
15.0,,50.0,GBP,PRD85157107,37.59,Grüum Twin Pack Nourishing Shampoo Bar - Solid Shampoo Bars for Hair Up to 60 Washes - Plastic Free Vegan Bar for Men & Women - Paraben Free Rich,grüum Hår Shine Boost Henna + Juniper Shampoo Bar,100.0,Amazon.co.uk - Amazon.co.uk-Seller,g,50.0,Grüum Twin,g,GBP,9.0,50.0,main_engine,PRD9465d12b,Amazon.co.uk - Amazon.co.uk-Seller,68.9,Shampoo Bar
11.49,Natural Usmanthus,120.0,GBP,PRD61bdf989,64.75,Herbal Shampoo Bar For Hair Loss | Controls Shedding Dandruff | &,Natural Usmanthus Orchid Shampoo Bar For Hair Loss & Dandruff,100.0,eBay - greensummer,g,120.0,Herbal Shampoo,g,GBP,11.78,0.0,main_engine,PRDbb6a0428,eBay - yongyindww,76.4,Shampoo Bar
5.99,Shampoo Bar,,GBP,PRDc561cff4,50.9,Shampoo Bar with Rosemary – Solid Shampoo and Conditioner Bar for Men & Women – Deep Cleansing Hair Soap with Coconut Oil Extracts for Scalp Care,"Shampoo Bar Castor Oil,Castor Oil Conditioner Bar,Solid Bars Shampoo for Hydration,Strengthening,Nourishing Bars Soap for Hair Growth,Organic Castor",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Shampoo Bar,,GBP,3.99,100.0,main_engine,PRD63cbaf21,Amazon.co.uk - Amazon.co.uk-Seller,80.2,Shampoo Bar
7.56,,1.0,GBP,PRD1f1a3333,66.67,Triangle Shampoo Bar,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,fruugo.co.uk,,,Triangle Shampoo,pcs,GBP,6.89,50.0,main_engine,PRDf2daad50,fruugo.co.uk,65.4,Shampoo Bar
7.56,,1.0,GBP,PRD1f1a3333,66.32,Triangle Shampoo Bar,"1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,fruugo.co.uk,,,Triangle Shampoo,pcs,GBP,12.95,50.0,main_engine,PRDd8d93ae9,fruugo.co.uk,65.5,Shampoo Bar
16.0,,50.0,GBP,PRD201ab1cd,39.49,grüum Twin Pack Volumising Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,grüum Hår Shine Boost Henna + Juniper Shampoo Bar,100.0,Amazon.co.uk - Amazon.co.uk-Seller,g,50.0,,g,GBP,9.0,50.0,main_engine,PRD9465d12b,Amazon.co.uk - Amazon.co.uk-Seller,69.6,Shampoo Bar
16.0,Balancing Natural,50.0,GBP,PRD201ab1cd,43.35,grüum Twin Pack Volumising Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,Balancing Natural Shampoo Bar for Oily Hair - - AA SKINCARE,100.0,Amazon.co.uk - Amazon.co.uk-Seller,g,50.0,,g,GBP,6.25,50.0,main_engine,PRD90aff6de,The Evolution,72.9,Shampoo Bar
26.43,Solid Shampoo,,GBP,PRDccde7173,53.58,"Solid Shampoo For Dry Hair, 85","Solid Shampoo Bar & Conditioner Bar Set For Curly, Wavy, Coily And",50.0,eBay - onebioshopcom,,,Solid Shampoo,,GBP,12.47,100.0,main_engine,PRD1558042d,eBay,75.4,Shampoo Bar
26.43,Solid Shampoo,,GBP,PRDccde7173,61.18,"Solid Shampoo For Dry Hair, 85","Solid Shampoo Bar for Hair Growth for Itchy Scalp, Men & Women, Shampoo for Thinning Hair, Rough Hair, and Silky (Colongne)",50.0,eBay - onebioshopcom,,,Solid Shampoo,,GBP,4.99,100.0,main_engine,PRD4aeb7397,Amazon.co.uk - Amazon.co.uk-Seller,81.5,Shampoo Bar
26.43,Solid Shampoo,,GBP,PRDccde7173,72.88,"Solid Shampoo For Dry Hair, 85","Solid Shampoo For Oily Hair, 80",50.0,eBay - onebioshopcom,,,Solid Shampoo,,GBP,28.41,100.0,main_engine,PRDb636b1e0,eBay - onebioshopcom,98.4,Shampoo Bar
26.43,Solid Shampoo,,GBP,PRDccde7173,74.0,"Solid Shampoo For Dry Hair, 85","Solid Shampoo For Curly Hair, 80",50.0,eBay - onebioshopcom,,,Solid Shampoo,,GBP,28.41,100.0,main_engine,PRD49a2a30e,eBay - onebioshopcom,99.6,Shampoo Bar
9.0,Balancing Natural,50.0,GBP,PRD9465d12b,37.65,grüum Hår Shine Boost Henna + Juniper Shampoo Bar,Balancing Natural Shampoo Bar for Oily Hair - - AA SKINCARE,100.0,Amazon.co.uk - Amazon.co.uk-Seller,g,50.0,,g,GBP,6.25,50.0,main_engine,PRD90aff6de,The Evolution,66.1,Shampoo Bar
12.47,Solid Shampoo,,GBP,PRD1558042d,46.14,"Solid Shampoo Bar & Conditioner Bar Set For Curly, Wavy, Coily And","Solid Shampoo Bar for Hair Growth for Itchy Scalp, Men & Women, Shampoo for Thinning Hair, Rough Hair, and Silky (Colongne)",50.0,eBay,,,Solid Shampoo,,GBP,4.99,100.0,main_engine,PRD4aeb7397,Amazon.co.uk - Amazon.co.uk-Seller,72.8,Shampoo Bar
12.47,Solid Shampoo,,GBP,PRD1558042d,52.64,"Solid Shampoo Bar & Conditioner Bar Set For Curly, Wavy, Coily And","Solid Shampoo For Oily Hair, 80",50.0,eBay,,,Solid Shampoo,,GBP,28.41,100.0,main_engine,PRDb636b1e0,eBay - onebioshopcom,74.2,Shampoo Bar
12.47,Solid Shampoo,,GBP,PRD1558042d,64.44,"Solid Shampoo Bar & Conditioner Bar Set For Curly, Wavy, Coily And","Solid Shampoo For Curly Hair, 80",50.0,eBay,,,Solid Shampoo,,GBP,28.41,100.0,main_engine,PRD49a2a30e,eBay - onebioshopcom,95.8,Shampoo Bar
3.69,Hair Shampoo,,GBP,PRD4a8c859e,43.93,"Hair Shampoo Bar,Scalp Cleansing Soap | Natural Solid Shampoo Bar for Women Men Home Travel Daily Care Combination Oily Dry Hair Cleansing","Hair Shampoo Bar, Anti Hair Loss Soap,anti-hair Loss Rice Shampoo Bar,solid Shampoo, Organic Herbal Solid Soap Hair, Hair Loss Anti Dandruff,shampoo B",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Hair Shampoo,,GBP,11.99,100.0,main_engine,PRD383ec9db,fruugo.co.uk,75.8,Shampoo Bar
